W_Thickness,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um
135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357562.3505006341,1282146.6532744633,1028516.8359007202,1374454.7060157584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130607.516257466,1394355.11199089,3651370.945651637,1750971.9951788632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720436.7156733745,1805689.8700282024,5498446.620061517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,3238905.596463144,3067581.2463799575,2675096.103745485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044274.7290296531,1053855.2311308426,1120181.7841390774,827893.4788703558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344290.208025752,2009237.4533228767,2705813.0630727853,1626121.2325522578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879694.5122533755,2304606.2985482,2742539.6924011097,1887243.4861981682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088549.4580593063,2241370.150112426,1949312.8275220194,2109645.9172316226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706229.1496604455,889325.5958687091,1725798.609326786,1018928.3060113756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156424.884459376,2108343.3892279374,2454323.524607433,2173747.76320313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812836.1010719177,2810862.287205754,2405358.912858023,2040217.5434635093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301783.8951896,2281330.586483199,2787122.6320604393,2197157.3544991636
135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715124.7010012682,0.0,1671339.8583386703,1030841.0295118188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3728563.153450565,929570.0746605932,3825245.7525874292,2188714.993973579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,1805689.8700282024,4398757.296049214,2427002.5134787667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,1619452.798231572,3904194.3135744915,3745134.545243679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522137.36451482656,1341270.294166527,1149660.2521427374,903156.5224040243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811496.9789289904,2749482.830862884,2156194.784636126,1016325.7703451611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879694.5122533755,2016530.511229675,2215128.213093204,1887243.4861981682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461984.6206415144,2445131.0728499196,2297404.4038652373,2390932.0395291722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680072.5144878364,889325.5958687091,1443696.913571446,944372.5763032263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544106.7073906641,1765737.5884783973,2649887.1520661926,2030423.7348600668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020017.369765851,1665696.1701960023,2615663.51726091,2014060.9082909003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563350.246915691,2556663.5883001373,2787122.6320604393,3086482.950367873
135.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072687.0515019025,854764.4355163088,1028516.8359007202,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130607.516257466,2323925.186651483,1564873.2624221302,1313228.9963841473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400545.8945917184,1805689.8700282024,3738943.7016418315,2427002.5134787667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,3238905.596463144,3067581.2463799575,3210115.324494582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522137.36451482656,766440.1680951583,1356009.528168357,827893.4788703558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172145.104012876,1797738.7740257317,2621256.4048517607,1727753.8095867739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044274.7290296531,2736719.9795259875,2004163.6213700415,1635611.0213717457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088549.4580593063,3667696.609274879,3063205.871820316,2812861.2229754967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627759.2441426183,889325.5958687091,1435399.8048727594,994076.3961086592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836954.531206135,1923863.342670493,2483658.0687262467,1743775.6781739397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761040.7838984341,2602650.2659312533,2931120.4238652405,2197157.3544991636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883277.7324278548,2123997.4425878064,2684976.776435188,2301783.8951896
135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414210.6493634903,1374454.7060157584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532651.8790643665,1859140.1493211864,3129746.5248442604,3939686.9891524417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,4213276.36339914,1759502.9184196854,485400.50269575336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,2429179.197347358,1115484.0895927118,4280153.7659927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835419.7832237225,1341270.294166527,1031746.3801280977,1279471.740072368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237731.5622063996,2009237.4533228767,2240751.4428571505,2235916.6947593545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670839.566447445,1728454.7239111501,2742539.6924011097,2516324.648264224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923969.241283029,1222565.5364249598,2854350.9260143857,1828359.7949340728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601602.6089700091,863168.9606961001,1617936.196243862,1093484.035719525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437616.5896395838,1950217.6350358422,2542327.1569638746,1958761.7206885351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761040.7838984341,2394438.2446567533,2326494.68620694,2458723.7062252546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726337.9213922003,2202664.0145355025,2903860.752775013,2406410.4358800366
135.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854764.4355163088,2571292.089751801,1030841.0295118188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130607.516257466,1394355.11199089,3477496.1387158446,3064200.9915630105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720436.7156733745,601896.6233427342,3079130.10723445,970801.0053915067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059722.285203273,1619452.798231572,3067581.2463799575,1605057.662247291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253129.6748355837,670635.1470832635,1473923.4001829966,827893.4788703558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811496.9789289904,2009237.4533228767,1944803.1390835645,1727753.8095867739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088549.4580593063,2016530.511229675,3006245.432055062,1509794.7889585346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3132824.187088959,3260174.7637998927,2715114.2954770983,1265787.5503389735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810855.6903508819,863168.9606961001,1651124.6310386078,1018928.3060113756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836954.531206135,1660320.4190170006,2190312.6275381073,2173747.76320313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553859.5152045009,1665696.1701960023,2931120.4238652405,2458723.7062252546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935591.0027730728,2320663.8724570475,2582830.9208099362,2929543.1393322186
136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715124.7010012682,0.0,1671339.8583386703,343613.6765039396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597955.6371930991,4183065.335972669,2955871.717908468,437742.9987947158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720436.7156733745,3611379.740056405,4178819.4312467533,2912403.0161745204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686574.0950677576,4048631.9955789293,1952097.1567872458,2140076.8829963882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522137.36451482656,670635.1470832635,1709751.1442122762,903156.5224040243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491821.0414709332,2220736.1326200212,2071638.1264151013,1931018.9636558064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506259.3496711673,2160568.4048889372,2267869.361023994,2390508.4158510133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506259.3496711673,1630087.3818999464,3829007.339775395,1125144.4891901987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784699.0551782729,810855.6903508819,1443696.913571446,869816.8465950767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384371.5307640438,1818446.1732090958,2640108.9706932544,1982649.0587457123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709245.4667249508,2186226.2233822527,2444791.026183564,1961747.637945682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674024.651046982,2438663.7303785924,2874676.222596369,1883277.7324278548
136.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072687.0515019025,427382.2177581544,1928469.0673138506,2061682.0590236376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195911.2743861983,1394355.11199089,2781996.910972676,875485.9975894316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360218.3578366872,1805689.8700282024,3299067.9720369102,1456201.5080872602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059722.285203273,1619452.798231572,2788710.2239817795,1605057.662247291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835419.7832237225,862245.1891070531,1356009.528168357,1505260.870673374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065586.4581935236,2643733.4912143117,2409864.7592991996,2032651.5406903222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044274.7290296531,1440378.936592625,3006245.432055062,3019589.577917069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044274.7290296531,1833848.3046374395,3063205.871820316,2250288.9783803974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732385.7848330546,993952.1365591455,1227972.0874055978,770409.2069842109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464239.1190773542,2134697.681593287,2239203.5344027975,2102085.7490315987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502064.1980310176,2134173.218063628,2563087.366160188,2092530.8138087275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674024.651046982,1769997.868823172,2743345.8367924746,1778651.1917374183
136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709528.8710326175,2185598.276289031,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065303.758128733,2788710.22398178,1738748.0693579223,1750971.9951788632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360218.3578366872,3009483.116713671,3519005.836839371,1941602.0107830134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686574.0950677576,1619452.798231572,2509839.2015836015,1070038.4414981941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626564.8374177918,862245.1891070531,1120181.7841390774,526841.3047356809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918055.6247483424,1903488.1136743044,2367586.430188687,1727753.8095867739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253129.6748355837,2736719.9795259875,2953504.284124272,2642140.8806774355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506259.3496711673,2241370.150112426,2715114.2954770983,1687716.733785298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523132.7034521819,837012.325523491,1551559.3266543702,1068632.1258168088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490861.648515124,1765737.5884783973,2688999.8775579445,2221522.439317485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020017.369765851,2186226.2233822527,2641951.5928112706,1830964.4620826365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144844.0841539456,2005997.5846662612,2509869.595363328,2406410.4358800366
136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072687.0515019025,854764.4355163088,899952.2314131303,1030841.0295118188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195911.2743861983,0.0,3129746.5248442604,1313228.9963841473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,2407586.4933709367,4618695.160851675,2912403.0161745204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809726.399115786,4183065.335972669,4280153.7659927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417709.89161186124,1245465.2731546322,1503401.8681866564,827893.4788703558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278703.7498322283,1374741.415431442,3297709.670619957,2439181.8488283865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088549.4580593063,2736719.9795259875,2584316.2486087377,2893773.3455038583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506259.3496711673,2445131.0728499196,3063205.871820316,1969002.8560828476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627759.2441426183,837012.325523491,1277754.7395977166,745557.2970814944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384371.5307640438,2213760.5586893344,2376098.0736239287,2078198.4109744215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294882.9293370838,3279339.3350733793,2760247.9327878947,1883277.7324278548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249470.624844382,1494664.867006234,2947637.5480429777,1935591.0027730728
136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357562.3505006341,1282146.6532744633,1285646.0448759005,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065303.758128733,2323925.186651483,2608122.1040368835,2188714.993973579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720436.7156733745,4815172.986741873,2199378.648024607,1456201.5080872602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432870.4753387887,3238905.596463144,3067581.2463799575,4280153.7659927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730992.3103207572,1149660.2521427374,1002267.9121244377,978419.565937693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385262.3956515808,2749482.830862884,3044039.6959568835,1016325.7703451611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461984.6206415144,3168833.660503775,2742539.6924011097,2013059.7186113794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3132824.187088959,2241370.150112426,2923969.241283029,3234790.4064218206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653915.8793152274,1124735.312422191,1576450.6527504297,1118335.9456222416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156424.884459376,2266469.1434200327,2571661.7010826883,1934874.3826313578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450268.880857534,2238279.228700878,2628807.5550360903,1935591.0027730728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307831.7586304548,2084664.1566139578,2509869.595363328,2563350.246915691
136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072687.0515019025,2136911.088790772,1157081.4403883102,1030841.0295118188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183065.335972669,2260372.4901652993,2626457.9927682946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,601896.6233427342,2639254.3776295283,970801.0053915067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746296.3802710306,2429179.197347358,2509839.2015836015,2140076.8829963882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313282.4187088959,1053855.2311308426,1385487.9961720167,1053682.6094713619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918055.6247483424,2537984.151565739,2113916.4555256134,1422856.0784832255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670839.566447445,3456909.4478223003,3058986.579985853,1635611.0213717457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835419.7832237225,1426326.459162453,2506259.349671168,2250288.9783803974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732385.7848330546,889325.5958687091,1402211.3700780135,1217743.5852331074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970067.1783949852,1844800.4655744454,2454323.524607433,1815437.6923454718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382584.5899802344,1925961.1967891275,2602519.4794857292,1857121.0972552455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778651.1917374183,1730664.5828493237,2612015.450988579,2040217.5434635093
136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430249.4020025365,1282146.6532744633,1157081.4403883102,1030841.0295118188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3253495.2613120764,2260372.4901652993,2188714.993973579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680109.1789183436,601896.6233427342,3079130.10723445,1941602.0107830134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,4048631.9955789293,1952097.1567872458,2140076.8829963882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522137.36451482656,1437075.3151784218,1473923.4001829966,1279471.740072368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385262.3956515808,2220736.1326200212,2198473.113746638,1219590.9244141933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297404.403865237,2448644.1922074626,2109645.9172316226,1383978.5565453232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670839.566447445,1833848.3046374395,2854350.9260143857,1828359.7949340728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967795.5013865364,810855.6903508819,1286051.848296403,869816.8465950767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623974.2957039743,2240114.8510546833,2630330.7893203166,1433240.2834306355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657450.1495514675,1717749.1755146272,2655095.6305864514,2092530.8138087275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935591.0027730728,2045330.8706401095,2655792.2462565443,1987904.273118291
136.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072687.0515019025,0.0,1542775.2538510805,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532651.8790643665,464785.0373302966,2781996.910972676,3064200.9915630105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,2407586.4933709367,2859192.242431989,1456201.5080872602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746296.3802710306,3238905.596463144,2788710.2239817795,2675096.103745485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522137.36451482656,958050.2101189478,1768708.080219596,1279471.740072368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385262.3956515808,1163242.736134297,2578978.0757412487,1829386.3866212901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670839.566447445,2736719.9795259875,2848021.9882626906,1258162.324132112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044274.7290296531,1426326.459162453,2923969.241283029,2812861.2229754967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627759.2441426183,1203205.2179400183,1344131.6091872083,1043780.2159140921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890199.590081675,2134697.681593287,2288094.441267487,1887099.7065170035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553859.5152045009,1769802.1808332524,2444791.026183564,2223313.989671773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464771.5696661093,2163330.728561654,2772530.3669711174,2144844.0841539456
136.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357562.3505006341,427382.2177581544,1414210.6493634903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532651.8790643665,2323925.186651483,2955871.717908468,1313228.9963841473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,601896.6233427342,3079130.10723445,970801.0053915067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,4048631.9955789293,1394355.1119908898,3210115.324494582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939847.2561266877,479025.1050594739,1414966.4641756767,677367.3918030183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172145.104012876,1480490.7550800142,2240751.4428571505,2642447.002897419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253129.6748355837,2448644.1922074626,2320610.508954785,1383978.5565453232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297404.403865237,2852652.918324906,1879694.5122533757,2390932.0395291722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732385.7848330546,784699.0551782729,1219674.9787069112,770409.2069842109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703841.8840172847,1844800.4655744454,2532548.975590937,1672113.664002408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709245.4667249508,2706756.2765685036,2628807.5550360903,2406410.4358800366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621711.3807017638,2123997.4425878064,2349354.6793807894,1830964.4620826365
136.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357562.3505006341,2991675.524307081,1671339.8583386703,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597955.6371930991,1394355.11199089,1217123.6485505456,875485.9975894316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400545.8945917184,2407586.4933709367,2639254.3776295283,2427002.5134787667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059722.285203273,809726.399115786,1952097.1567872458,535019.2207490971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835419.7832237225,1053855.2311308426,1031746.3801280977,903156.5224040243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172145.104012876,1163242.736134297,2663534.7339622728,1524488.6555177418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506259.3496711673,2016530.511229675,2795280.8403319,754897.3944792673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670839.566447445,1222565.5364249598,2367022.7191338805,1828359.7949340728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418506.1627617455,810855.6903508819,1410508.4787767,894668.7564977932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304503.9424507334,2029280.5121318898,2640108.9706932544,1528789.6356593445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864631.418245401,1769802.1808332524,2563087.366160188,2014060.9082909003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464771.5696661093,1809331.1547970201,2830899.4273284045,2301783.8951896
137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357562.3505006341,1709528.8710326175,2314162.8807766205,2748909.412031517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394355.11199089,2608122.1040368835,2188714.993973579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040327.536755031,1805689.8700282024,1759502.9184196854,970801.0053915067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373148.1901355153,4048631.9955789293,3625323.291176313,2140076.8829963882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313282.4187088959,479025.1050594739,1031746.3801280977,978419.565937693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131172.916387047,3278229.529105746,2283029.7719676625,2337549.2717938707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297404.403865237,1872492.6175704123,2426092.804816366,1887243.4861981682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461984.6206415144,1222565.5364249598,2436641.034402524,1687716.733785298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470819.4331069637,810855.6903508819,1344131.6091872083,1118335.9456222416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437616.5896395838,1792091.8808437467,2121865.3579275412,1552676.9737165216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020017.369765851,2030067.2074263776,2365926.7995324815,2014060.9082909003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569398.1103565458,1809331.1547970201,2539054.125541971,2092530.8138087275
137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715124.7010012682,1282146.6532744633,1028516.8359007202,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130607.516257466,2788710.22398178,2955871.717908468,2188714.993973579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009483.116713671,1759502.9184196854,2427002.5134787667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686574.0950677576,809726.399115786,1394355.1119908898,2140076.8829963882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939847.2561266877,479025.1050594739,1061224.8481317575,978419.565937693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024614.270567695,2114986.792971449,2113916.4555256134,1524488.6555177418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297404.403865237,1728454.7239111501,2267869.361023994,2138875.951024591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968243.9703126815,2241370.150112426,2436641.034402524,2953504.284124271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470819.4331069637,941638.8662139274,1294348.9569950895,820113.0267896439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129802.3550216057,2081989.096862588,2395654.436369805,1719888.3401167626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812836.1010719177,2498544.255294003,2510511.215059466,1935591.0027730728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040217.5434635093,2163330.728561654,2582830.9208099362,2092530.8138087275
