# Transmission tube source spectra, Geant4 physics model G4EmLivermorePhysics.
# Tungsten target on a 250 um diamond substrate; simulated for the XCal paper (Optics Express 2025).
# apex_angle_deg: anode apex angle; voltage_kV: tube voltage; target_thickness_um: tungsten thickness;
# energy_keV: bin center; photons: relative photon count per 0.1 keV bin (absolute scale not used).
apex_angle_deg,voltage_kV,target_thickness_um,energy_keV,photons
1.7,150,7,23.6,51012763.14
1.7,150,7,23.7,46154404.75
1.7,150,7,23.8,43725225.55
1.7,150,7,23.9,37247414.36
1.7,150,7,24,50203036.75
1.7,150,7,24.1,37247414.36
1.7,150,7,24.2,46154404.75
1.7,150,7,24.3,48583583.95
1.7,150,7,24.4,49393310.35
1.7,150,7,24.5,46154404.75
1.7,150,7,24.6,49393310.35
1.7,150,7,24.7,50203036.75
1.7,150,7,24.8,51012763.14
1.7,150,7,24.9,40486319.96
1.7,150,7,25,39676593.56
1.7,150,7,25.1,39676593.56
1.7,150,7,25.2,46964131.15
1.7,150,7,25.3,49393310.35
1.7,150,7,25.4,40486319.96
1.7,150,7,25.5,48583583.95
1.7,150,7,25.6,31579329.57
1.7,150,7,25.7,40486319.96
1.7,150,7,25.8,38057140.76
1.7,150,7,25.9,40486319.96
1.7,150,7,26,35627961.56
1.7,150,7,26.1,46154404.75
1.7,150,7,26.2,42105772.75
1.7,150,7,26.3,42105772.75
1.7,150,7,26.4,28340423.97
1.7,150,7,26.5,29150150.37
1.7,150,7,26.6,43725225.55
1.7,150,7,26.7,41296046.35
1.7,150,7,26.8,36437687.96
1.7,150,7,26.9,38057140.76
1.7,150,7,27,34008508.76
1.7,150,7,27.1,38057140.76
1.7,150,7,27.2,34818235.16
1.7,150,7,27.3,46154404.75
1.7,150,7,27.4,40486319.96
1.7,150,7,27.5,41296046.35
1.7,150,7,27.6,50203036.75
1.7,150,7,27.7,34008508.76
1.7,150,7,27.8,38866867.16
1.7,150,7,27.9,48583583.95
1.7,150,7,28,34818235.16
1.7,150,7,28.1,35627961.56
1.7,150,7,28.2,37247414.36
1.7,150,7,28.3,36437687.96
1.7,150,7,28.4,37247414.36
1.7,150,7,28.5,46964131.15
1.7,150,7,28.6,53441942.34
1.7,150,7,28.7,34008508.76
1.7,150,7,28.8,38866867.16
1.7,150,7,28.9,47773857.55
1.7,150,7,29,40486319.96
1.7,150,7,29.1,38866867.16
1.7,150,7,29.2,34008508.76
1.7,150,7,29.3,32389055.96
1.7,150,7,29.4,46964131.15
1.7,150,7,29.5,43725225.55
1.7,150,7,29.6,34818235.16
1.7,150,7,29.7,34818235.16
1.7,150,7,29.8,30769603.17
1.7,150,7,29.9,34818235.16
1.7,150,7,30,34008508.76
1.7,150,7,30.1,34818235.16
1.7,150,7,30.2,46154404.75
1.7,150,7,30.3,34008508.76
1.7,150,7,30.4,40486319.96
1.7,150,7,30.5,34008508.76
1.7,150,7,30.6,44534951.95
1.7,150,7,30.7,40486319.96
1.7,150,7,30.8,31579329.57
1.7,150,7,30.9,42105772.75
1.7,150,7,31,38866867.16
1.7,150,7,31.1,38057140.76
1.7,150,7,31.2,33198782.36
1.7,150,7,31.3,44534951.95
1.7,150,7,31.4,38866867.16
1.7,150,7,31.5,35627961.56
1.7,150,7,31.6,41296046.35
1.7,150,7,31.7,37247414.36
1.7,150,7,31.8,25101518.37
1.7,150,7,31.9,41296046.35
1.7,150,7,32,32389055.96
1.7,150,7,32.1,41296046.35
1.7,150,7,32.2,29959876.77
1.7,150,7,32.3,45344678.35
1.7,150,7,32.4,31579329.57
1.7,150,7,32.5,34818235.16
1.7,150,7,32.6,36437687.96
1.7,150,7,32.7,30769603.17
1.7,150,7,32.8,34818235.16
1.7,150,7,32.9,41296046.35
1.7,150,7,33,30769603.17
1.7,150,7,33.1,36437687.96
1.7,150,7,33.2,36437687.96
1.7,150,7,33.3,29150150.37
1.7,150,7,33.4,47773857.55
1.7,150,7,33.5,42915499.15
1.7,150,7,33.6,37247414.36
1.7,150,7,33.7,42105772.75
1.7,150,7,33.8,35627961.56
1.7,150,7,33.9,34008508.76
1.7,150,7,34,32389055.96
1.7,150,7,34.1,38057140.76
1.7,150,7,34.2,33198782.36
1.7,150,7,34.3,40486319.96
1.7,150,7,34.4,33198782.36
1.7,150,7,34.5,36437687.96
1.7,150,7,34.6,36437687.96
1.7,150,7,34.7,29150150.37
1.7,150,7,34.8,40486319.96
1.7,150,7,34.9,34818235.16
1.7,150,7,35,42105772.75
1.7,150,7,35.1,34818235.16
1.7,150,7,35.2,31579329.57
1.7,150,7,35.3,36437687.96
1.7,150,7,35.4,31579329.57
1.7,150,7,35.5,32389055.96
1.7,150,7,35.6,34008508.76
1.7,150,7,35.7,37247414.36
1.7,150,7,35.8,28340423.97
1.7,150,7,35.9,34008508.76
1.7,150,7,36,28340423.97
1.7,150,7,36.1,31579329.57
1.7,150,7,36.2,27530697.57
1.7,150,7,36.3,34008508.76
1.7,150,7,36.4,25101518.37
1.7,150,7,36.5,28340423.97
1.7,150,7,36.6,31579329.57
1.7,150,7,36.7,38057140.76
1.7,150,7,36.8,30769603.17
1.7,150,7,36.9,31579329.57
1.7,150,7,37,31579329.57
1.7,150,7,37.1,37247414.36
1.7,150,7,37.2,29150150.37
1.7,150,7,37.3,34818235.16
1.7,150,7,37.4,21862612.78
1.7,150,7,37.5,30769603.17
1.7,150,7,37.6,37247414.36
1.7,150,7,37.7,32389055.96
1.7,150,7,37.8,29959876.77
1.7,150,7,37.9,27530697.57
1.7,150,7,38,34818235.16
1.7,150,7,38.1,26720971.17
1.7,150,7,38.2,27530697.57
1.7,150,7,38.3,21862612.78
1.7,150,7,38.4,30769603.17
1.7,150,7,38.5,25101518.37
1.7,150,7,38.6,23482065.57
1.7,150,7,38.7,25911244.77
1.7,150,7,38.8,28340423.97
1.7,150,7,38.9,26720971.17
1.7,150,7,39,17813980.78
1.7,150,7,39.1,17813980.78
1.7,150,7,39.2,22672339.18
1.7,150,7,39.3,31579329.57
1.7,150,7,39.4,28340423.97
1.7,150,7,39.5,24291791.97
1.7,150,7,39.6,31579329.57
1.7,150,7,39.7,31579329.57
1.7,150,7,39.8,23482065.57
1.7,150,7,39.9,32389055.96
1.7,150,7,40,21052886.38
1.7,150,7,40.1,29150150.37
1.7,150,7,40.2,29150150.37
1.7,150,7,40.3,28340423.97
1.7,150,7,40.4,28340423.97
1.7,150,7,40.5,22672339.18
1.7,150,7,40.6,26720971.17
1.7,150,7,40.7,20243159.98
1.7,150,7,40.8,25101518.37
1.7,150,7,40.9,24291791.97
1.7,150,7,41,27530697.57
1.7,150,7,41.1,22672339.18
1.7,150,7,41.2,25101518.37
1.7,150,7,41.3,34008508.76
1.7,150,7,41.4,30769603.17
1.7,150,7,41.5,25101518.37
1.7,150,7,41.6,25101518.37
1.7,150,7,41.7,22672339.18
1.7,150,7,41.8,29150150.37
1.7,150,7,41.9,18623707.18
1.7,150,7,42,33198782.36
1.7,150,7,42.1,21862612.78
1.7,150,7,42.2,29150150.37
1.7,150,7,42.3,25911244.77
1.7,150,7,42.4,21862612.78
1.7,150,7,42.5,29150150.37
1.7,150,7,42.6,29959876.77
1.7,150,7,42.7,21862612.78
1.7,150,7,42.8,24291791.97
1.7,150,7,42.9,28340423.97
1.7,150,7,43,34008508.76
1.7,150,7,43.1,23482065.57
1.7,150,7,43.2,25911244.77
1.7,150,7,43.3,20243159.98
1.7,150,7,43.4,25101518.37
1.7,150,7,43.5,24291791.97
1.7,150,7,43.6,30769603.17
1.7,150,7,43.7,17004254.38
1.7,150,7,43.8,23482065.57
1.7,150,7,43.9,21052886.38
1.7,150,7,44,33198782.36
1.7,150,7,44.1,25911244.77
1.7,150,7,44.2,29959876.77
1.7,150,7,44.3,19433433.58
1.7,150,7,44.4,31579329.57
1.7,150,7,44.5,21862612.78
1.7,150,7,44.6,21862612.78
1.7,150,7,44.7,21052886.38
1.7,150,7,44.8,25911244.77
1.7,150,7,44.9,25911244.77
1.7,150,7,45,17004254.38
1.7,150,7,45.1,19433433.58
1.7,150,7,45.2,22672339.18
1.7,150,7,45.3,20243159.98
1.7,150,7,45.4,25911244.77
1.7,150,7,45.5,21052886.38
1.7,150,7,45.6,22672339.18
1.7,150,7,45.7,22672339.18
1.7,150,7,45.8,21862612.78
1.7,150,7,45.9,21052886.38
1.7,150,7,46,25101518.37
1.7,150,7,46.1,24291791.97
1.7,150,7,46.2,34008508.76
1.7,150,7,46.3,32389055.96
1.7,150,7,46.4,18623707.18
1.7,150,7,46.5,18623707.18
1.7,150,7,46.6,20243159.98
1.7,150,7,46.7,23482065.57
1.7,150,7,46.8,21862612.78
1.7,150,7,46.9,16194527.98
1.7,150,7,47,17813980.78
1.7,150,7,47.1,25101518.37
1.7,150,7,47.2,21052886.38
1.7,150,7,47.3,21052886.38
1.7,150,7,47.4,33198782.36
1.7,150,7,47.5,17813980.78
1.7,150,7,47.6,26720971.17
1.7,150,7,47.7,17813980.78
1.7,150,7,47.8,15384801.58
1.7,150,7,47.9,24291791.97
1.7,150,7,48,17813980.78
1.7,150,7,48.1,26720971.17
1.7,150,7,48.2,23482065.57
1.7,150,7,48.3,25101518.37
1.7,150,7,48.4,21052886.38
1.7,150,7,48.5,18623707.18
1.7,150,7,48.6,15384801.58
1.7,150,7,48.7,25101518.37
1.7,150,7,48.8,18623707.18
1.7,150,7,48.9,25101518.37
1.7,150,7,49,17813980.78
1.7,150,7,49.1,24291791.97
1.7,150,7,49.2,27530697.57
1.7,150,7,49.3,18623707.18
1.7,150,7,49.4,15384801.58
1.7,150,7,49.5,23482065.57
1.7,150,7,49.6,17004254.38
1.7,150,7,49.7,23482065.57
1.7,150,7,49.8,23482065.57
1.7,150,7,49.9,17813980.78
1.7,150,7,50,22672339.18
1.7,150,7,50.1,19433433.58
1.7,150,7,50.2,9716716.789
1.7,150,7,50.3,16194527.98
1.7,150,7,50.4,21862612.78
1.7,150,7,50.5,21052886.38
1.7,150,7,50.6,27530697.57
1.7,150,7,50.7,16194527.98
1.7,150,7,50.8,20243159.98
1.7,150,7,50.9,25911244.77
1.7,150,7,51,22672339.18
1.7,150,7,51.1,23482065.57
1.7,150,7,51.2,20243159.98
1.7,150,7,51.3,15384801.58
1.7,150,7,51.4,12955622.39
1.7,150,7,51.5,17004254.38
1.7,150,7,51.6,26720971.17
1.7,150,7,51.7,21052886.38
1.7,150,7,51.8,13765348.78
1.7,150,7,51.9,18623707.18
1.7,150,7,52,26720971.17
1.7,150,7,52.1,16194527.98
1.7,150,7,52.2,15384801.58
1.7,150,7,52.3,19433433.58
1.7,150,7,52.4,15384801.58
1.7,150,7,52.5,16194527.98
1.7,150,7,52.6,18623707.18
1.7,150,7,52.7,17004254.38
1.7,150,7,52.8,21862612.78
1.7,150,7,52.9,25101518.37
1.7,150,7,53,14575075.18
1.7,150,7,53.1,17004254.38
1.7,150,7,53.2,23482065.57
1.7,150,7,53.3,17813980.78
1.7,150,7,53.4,21052886.38
1.7,150,7,53.5,21862612.78
1.7,150,7,53.6,18623707.18
1.7,150,7,53.7,23482065.57
1.7,150,7,53.8,19433433.58
1.7,150,7,53.9,21862612.78
1.7,150,7,54,21862612.78
1.7,150,7,54.1,20243159.98
1.7,150,7,54.2,21862612.78
1.7,150,7,54.3,17813980.78
1.7,150,7,54.4,17813980.78
1.7,150,7,54.5,18623707.18
1.7,150,7,54.6,25911244.77
1.7,150,7,54.7,18623707.18
1.7,150,7,54.8,15384801.58
1.7,150,7,54.9,18623707.18
1.7,150,7,55,21052886.38
1.7,150,7,55.1,17813980.78
1.7,150,7,55.2,12145895.99
1.7,150,7,55.3,15384801.58
1.7,150,7,55.4,16194527.98
1.7,150,7,55.5,18623707.18
1.7,150,7,55.6,19433433.58
1.7,150,7,55.7,16194527.98
1.7,150,7,55.8,16194527.98
1.7,150,7,55.9,11336169.59
1.7,150,7,56,21052886.38
1.7,150,7,56.1,18623707.18
1.7,150,7,56.2,18623707.18
1.7,150,7,56.3,13765348.78
1.7,150,7,56.4,17813980.78
1.7,150,7,56.5,21052886.38
1.7,150,7,56.6,18623707.18
1.7,150,7,56.7,13765348.78
1.7,150,7,56.8,17813980.78
1.7,150,7,56.9,20243159.98
1.7,150,7,57,16194527.98
1.7,150,7,57.1,12145895.99
1.7,150,7,57.2,24291791.97
1.7,150,7,57.3,12955622.39
1.7,150,7,57.4,21052886.38
1.7,150,7,57.5,15384801.58
1.7,150,7,57.6,17004254.38
1.7,150,7,57.7,23482065.57
1.7,150,7,57.8,12955622.39
1.7,150,7,57.9,21052886.38
1.7,150,7,58,18623707.18
1.7,150,7,58.1,197573241.4
1.7,150,7,58.2,16194527.98
1.7,150,7,58.3,21862612.78
1.7,150,7,58.4,19433433.58
1.7,150,7,58.5,17813980.78
1.7,150,7,58.6,17004254.38
1.7,150,7,58.7,17004254.38
1.7,150,7,58.8,16194527.98
1.7,150,7,58.9,12955622.39
1.7,150,7,59,17004254.38
1.7,150,7,59.1,11336169.59
1.7,150,7,59.2,15384801.58
1.7,150,7,59.3,17004254.38
1.7,150,7,59.4,15384801.58
1.7,150,7,59.5,381381134
1.7,150,7,59.6,18623707.18
1.7,150,7,59.7,23482065.57
1.7,150,7,59.8,16194527.98
1.7,150,7,59.9,22672339.18
1.7,150,7,60,16194527.98
1.7,150,7,60.1,17813980.78
1.7,150,7,60.2,16194527.98
1.7,150,7,60.3,17004254.38
1.7,150,7,60.4,11336169.59
1.7,150,7,60.5,19433433.58
1.7,150,7,60.6,13765348.78
1.7,150,7,60.7,12955622.39
1.7,150,7,60.8,14575075.18
1.7,150,7,60.9,17813980.78
1.7,150,7,61,15384801.58
1.7,150,7,61.1,17813980.78
1.7,150,7,61.2,9716716.789
1.7,150,7,61.3,13765348.78
1.7,150,7,61.4,14575075.18
1.7,150,7,61.5,21862612.78
1.7,150,7,61.6,15384801.58
1.7,150,7,61.7,19433433.58
1.7,150,7,61.8,14575075.18
1.7,150,7,61.9,21052886.38
1.7,150,7,62,19433433.58
1.7,150,7,62.1,21052886.38
1.7,150,7,62.2,12145895.99
1.7,150,7,62.3,12955622.39
1.7,150,7,62.4,12955622.39
1.7,150,7,62.5,8906990.39
1.7,150,7,62.6,17004254.38
1.7,150,7,62.7,17813980.78
1.7,150,7,62.8,11336169.59
1.7,150,7,62.9,12145895.99
1.7,150,7,63,18623707.18
1.7,150,7,63.1,17813980.78
1.7,150,7,63.2,21052886.38
1.7,150,7,63.3,10526443.19
1.7,150,7,63.4,10526443.19
1.7,150,7,63.5,10526443.19
1.7,150,7,63.6,17813980.78
1.7,150,7,63.7,22672339.18
1.7,150,7,63.8,12145895.99
1.7,150,7,63.9,16194527.98
1.7,150,7,64,12145895.99
1.7,150,7,64.1,8906990.39
1.7,150,7,64.2,11336169.59
1.7,150,7,64.3,12955622.39
1.7,150,7,64.4,24291791.97
1.7,150,7,64.5,14575075.18
1.7,150,7,64.6,14575075.18
1.7,150,7,64.7,13765348.78
1.7,150,7,64.8,13765348.78
1.7,150,7,64.9,14575075.18
1.7,150,7,65,14575075.18
1.7,150,7,65.1,17813980.78
1.7,150,7,65.2,10526443.19
1.7,150,7,65.3,14575075.18
1.7,150,7,65.4,12955622.39
1.7,150,7,65.5,10526443.19
1.7,150,7,65.6,14575075.18
1.7,150,7,65.7,9716716.789
1.7,150,7,65.8,15384801.58
1.7,150,7,65.9,13765348.78
1.7,150,7,66,20243159.98
1.7,150,7,66.1,17813980.78
1.7,150,7,66.2,14575075.18
1.7,150,7,66.3,13765348.78
1.7,150,7,66.4,12955622.39
1.7,150,7,66.5,16194527.98
1.7,150,7,66.6,15384801.58
1.7,150,7,66.7,9716716.789
1.7,150,7,66.8,14575075.18
1.7,150,7,66.9,17004254.38
1.7,150,7,67,9716716.789
1.7,150,7,67.1,45344678.35
1.7,150,7,67.2,16194527.98
1.7,150,7,67.3,8906990.39
1.7,150,7,67.4,87450451.1
1.7,150,7,67.5,14575075.18
1.7,150,7,67.6,25911244.77
1.7,150,7,67.7,14575075.18
1.7,150,7,67.8,10526443.19
1.7,150,7,67.9,12145895.99
1.7,150,7,68,17004254.38
1.7,150,7,68.1,14575075.18
1.7,150,7,68.2,4048631.996
1.7,150,7,68.3,11336169.59
1.7,150,7,68.4,14575075.18
1.7,150,7,68.5,12955622.39
1.7,150,7,68.6,22672339.18
1.7,150,7,68.7,12145895.99
1.7,150,7,68.8,7287537.592
1.7,150,7,68.9,9716716.789
1.7,150,7,69,12145895.99
1.7,150,7,69.1,8097263.991
1.7,150,7,69.2,16194527.98
1.7,150,7,69.3,21862612.78
1.7,150,7,69.4,8097263.991
1.7,150,7,69.5,17004254.38
1.7,150,7,69.6,17813980.78
1.7,150,7,69.7,15384801.58
1.7,150,7,69.8,8097263.991
1.7,150,7,69.9,8097263.991
1.7,150,7,70,10526443.19
1.7,150,7,70.1,13765348.78
1.7,150,7,70.2,4858358.395
1.7,150,7,70.3,8906990.39
1.7,150,7,70.4,13765348.78
1.7,150,7,70.5,10526443.19
1.7,150,7,70.6,12955622.39
1.7,150,7,70.7,14575075.18
1.7,150,7,70.8,10526443.19
1.7,150,7,70.9,12955622.39
1.7,150,7,71,12955622.39
1.7,150,7,71.1,12955622.39
1.7,150,7,71.2,9716716.789
1.7,150,7,71.3,9716716.789
1.7,150,7,71.4,14575075.18
1.7,150,7,71.5,13765348.78
1.7,150,7,71.6,14575075.18
1.7,150,7,71.7,13765348.78
1.7,150,7,71.8,12955622.39
1.7,150,7,71.9,15384801.58
1.7,150,7,72,9716716.789
1.7,150,7,72.1,18623707.18
1.7,150,7,72.2,12145895.99
1.7,150,7,72.3,12145895.99
1.7,150,7,72.4,16194527.98
1.7,150,7,72.5,4858358.395
1.7,150,7,72.6,8906990.39
1.7,150,7,72.7,12145895.99
1.7,150,7,72.8,8906990.39
1.7,150,7,72.9,14575075.18
1.7,150,7,73,10526443.19
1.7,150,7,73.1,12145895.99
1.7,150,7,73.2,14575075.18
1.7,150,7,73.3,10526443.19
1.7,150,7,73.4,10526443.19
1.7,150,7,73.5,10526443.19
1.7,150,7,73.6,16194527.98
1.7,150,7,73.7,14575075.18
1.7,150,7,73.8,8906990.39
1.7,150,7,73.9,16194527.98
1.7,150,7,74,7287537.592
1.7,150,7,74.1,4858358.395
1.7,150,7,74.2,11336169.59
1.7,150,7,74.3,11336169.59
1.7,150,7,74.4,14575075.18
1.7,150,7,74.5,8097263.991
1.7,150,7,74.6,14575075.18
1.7,150,7,74.7,11336169.59
1.7,150,7,74.8,8906990.39
1.7,150,7,74.9,13765348.78
1.7,150,7,75,12145895.99
1.7,150,7,75.1,11336169.59
1.7,150,7,75.2,15384801.58
1.7,150,7,75.3,8906990.39
1.7,150,7,75.4,9716716.789
1.7,150,7,75.5,12145895.99
1.7,150,7,75.6,12955622.39
1.7,150,7,75.7,11336169.59
1.7,150,7,75.8,5668084.794
1.7,150,7,75.9,12145895.99
1.7,150,7,76,6477811.193
1.7,150,7,76.1,4858358.395
1.7,150,7,76.2,9716716.789
1.7,150,7,76.3,10526443.19
1.7,150,7,76.4,9716716.789
1.7,150,7,76.5,8097263.991
1.7,150,7,76.6,10526443.19
1.7,150,7,76.7,12955622.39
1.7,150,7,76.8,10526443.19
1.7,150,7,76.9,8906990.39
1.7,150,7,77,8906990.39
1.7,150,7,77.1,13765348.78
1.7,150,7,77.2,12955622.39
1.7,150,7,77.3,8097263.991
1.7,150,7,77.4,12955622.39
1.7,150,7,77.5,8906990.39
1.7,150,7,77.6,11336169.59
1.7,150,7,77.7,8906990.39
1.7,150,7,77.8,12955622.39
1.7,150,7,77.9,7287537.592
1.7,150,7,78,5668084.794
1.7,150,7,78.1,8097263.991
1.7,150,7,78.2,13765348.78
1.7,150,7,78.3,8906990.39
1.7,150,7,78.4,12145895.99
1.7,150,7,78.5,12145895.99
1.7,150,7,78.6,18623707.18
1.7,150,7,78.7,5668084.794
1.7,150,7,78.8,4858358.395
1.7,150,7,78.9,7287537.592
1.7,150,7,79,8906990.39
1.7,150,7,79.1,11336169.59
1.7,150,7,79.2,16194527.98
1.7,150,7,79.3,12955622.39
1.7,150,7,79.4,11336169.59
1.7,150,7,79.5,12955622.39
1.7,150,7,79.6,12145895.99
1.7,150,7,79.7,8097263.991
1.7,150,7,79.8,8906990.39
1.7,150,7,79.9,5668084.794
1.7,150,7,80,9716716.789
1.7,150,7,80.1,8906990.39
1.7,150,7,80.2,8097263.991
1.7,150,7,80.3,7287537.592
1.7,150,7,80.4,7287537.592
1.7,150,7,80.5,17004254.38
1.7,150,7,80.6,8906990.39
1.7,150,7,80.7,11336169.59
1.7,150,7,80.8,5668084.794
1.7,150,7,80.9,8097263.991
1.7,150,7,81,4048631.996
1.7,150,7,81.1,7287537.592
1.7,150,7,81.2,13765348.78
1.7,150,7,81.3,10526443.19
1.7,150,7,81.4,8906990.39
1.7,150,7,81.5,8906990.39
1.7,150,7,81.6,8906990.39
1.7,150,7,81.7,10526443.19
1.7,150,7,81.8,7287537.592
1.7,150,7,81.9,7287537.592
1.7,150,7,82,12145895.99
1.7,150,7,82.1,7287537.592
1.7,150,7,82.2,6477811.193
1.7,150,7,82.3,12145895.99
1.7,150,7,82.4,8906990.39
1.7,150,7,82.5,9716716.789
1.7,150,7,82.6,4858358.395
1.7,150,7,82.7,11336169.59
1.7,150,7,82.8,12955622.39
1.7,150,7,82.9,10526443.19
1.7,150,7,83,9716716.789
1.7,150,7,83.1,8097263.991
1.7,150,7,83.2,7287537.592
1.7,150,7,83.3,8097263.991
1.7,150,7,83.4,9716716.789
1.7,150,7,83.5,8906990.39
1.7,150,7,83.6,8097263.991
1.7,150,7,83.7,10526443.19
1.7,150,7,83.8,12955622.39
1.7,150,7,83.9,4048631.996
1.7,150,7,84,4858358.395
1.7,150,7,84.1,11336169.59
1.7,150,7,84.2,8906990.39
1.7,150,7,84.3,10526443.19
1.7,150,7,84.4,8097263.991
1.7,150,7,84.5,10526443.19
1.7,150,7,84.6,11336169.59
1.7,150,7,84.7,10526443.19
1.7,150,7,84.8,6477811.193
1.7,150,7,84.9,8097263.991
1.7,150,7,85,8906990.39
1.7,150,7,85.1,8906990.39
1.7,150,7,85.2,6477811.193
1.7,150,7,85.3,13765348.78
1.7,150,7,85.4,12145895.99
1.7,150,7,85.5,8906990.39
1.7,150,7,85.6,5668084.794
1.7,150,7,85.7,8906990.39
1.7,150,7,85.8,8906990.39
1.7,150,7,85.9,9716716.789
1.7,150,7,86,12955622.39
1.7,150,7,86.1,5668084.794
1.7,150,7,86.2,10526443.19
1.7,150,7,86.3,4858358.395
1.7,150,7,86.4,7287537.592
1.7,150,7,86.5,6477811.193
1.7,150,7,86.6,7287537.592
1.7,150,7,86.7,12145895.99
1.7,150,7,86.8,8097263.991
1.7,150,7,86.9,8906990.39
1.7,150,7,87,7287537.592
1.7,150,7,87.1,8906990.39
1.7,150,7,87.2,8906990.39
1.7,150,7,87.3,2429179.197
1.7,150,7,87.4,9716716.789
1.7,150,7,87.5,4858358.395
1.7,150,7,87.6,8097263.991
1.7,150,7,87.7,4858358.395
1.7,150,7,87.8,13765348.78
1.7,150,7,87.9,6477811.193
1.7,150,7,88,14575075.18
1.7,150,7,88.1,6477811.193
1.7,150,7,88.2,7287537.592
1.7,150,7,88.3,7287537.592
1.7,150,7,88.4,5668084.794
1.7,150,7,88.5,7287537.592
1.7,150,7,88.6,5668084.794
1.7,150,7,88.7,8906990.39
1.7,150,7,88.8,6477811.193
1.7,150,7,88.9,17813980.78
1.7,150,7,89,9716716.789
1.7,150,7,89.1,5668084.794
1.7,150,7,89.2,5668084.794
1.7,150,7,89.3,11336169.59
1.7,150,7,89.4,18623707.18
1.7,150,7,89.5,6477811.193
1.7,150,7,89.6,9716716.789
1.7,150,7,89.7,13765348.78
1.7,150,7,89.8,11336169.59
1.7,150,7,89.9,7287537.592
1.7,150,7,90,7287537.592
1.7,150,7,90.1,9716716.789
1.7,150,7,90.2,4858358.395
1.7,150,7,90.3,4858358.395
1.7,150,7,90.4,7287537.592
1.7,150,7,90.5,2429179.197
1.7,150,7,90.6,8906990.39
1.7,150,7,90.7,8906990.39
1.7,150,7,90.8,10526443.19
1.7,150,7,90.9,3238905.596
1.7,150,7,91,4858358.395
1.7,150,7,91.1,6477811.193
1.7,150,7,91.2,8097263.991
1.7,150,7,91.3,4048631.996
1.7,150,7,91.4,12955622.39
1.7,150,7,91.5,11336169.59
1.7,150,7,91.6,8097263.991
1.7,150,7,91.7,8097263.991
1.7,150,7,91.8,10526443.19
1.7,150,7,91.9,8097263.991
1.7,150,7,92,5668084.794
1.7,150,7,92.1,8906990.39
1.7,150,7,92.2,8097263.991
1.7,150,7,92.3,4858358.395
1.7,150,7,92.4,10526443.19
1.7,150,7,92.5,6477811.193
1.7,150,7,92.6,1619452.798
1.7,150,7,92.7,8906990.39
1.7,150,7,92.8,4048631.996
1.7,150,7,92.9,6477811.193
1.7,150,7,93,4858358.395
1.7,150,7,93.1,10526443.19
1.7,150,7,93.2,8906990.39
1.7,150,7,93.3,7287537.592
1.7,150,7,93.4,13765348.78
1.7,150,7,93.5,11336169.59
1.7,150,7,93.6,8906990.39
1.7,150,7,93.7,8097263.991
1.7,150,7,93.8,4858358.395
1.7,150,7,93.9,8906990.39
1.7,150,7,94,7287537.592
1.7,150,7,94.1,5668084.794
1.7,150,7,94.2,4858358.395
1.7,150,7,94.3,6477811.193
1.7,150,7,94.4,8097263.991
1.7,150,7,94.5,8097263.991
1.7,150,7,94.6,6477811.193
1.7,150,7,94.7,5668084.794
1.7,150,7,94.8,5668084.794
1.7,150,7,94.9,6477811.193
1.7,150,7,95,6477811.193
1.7,150,7,95.1,10526443.19
1.7,150,7,95.2,8906990.39
1.7,150,7,95.3,8906990.39
1.7,150,7,95.4,10526443.19
1.7,150,7,95.5,4858358.395
1.7,150,7,95.6,6477811.193
1.7,150,7,95.7,9716716.789
1.7,150,7,95.8,5668084.794
1.7,150,7,95.9,5668084.794
1.7,150,7,96,4048631.996
1.7,150,7,96.1,4858358.395
1.7,150,7,96.2,4858358.395
1.7,150,7,96.3,4858358.395
1.7,150,7,96.4,8906990.39
1.7,150,7,96.5,4858358.395
1.7,150,7,96.6,5668084.794
1.7,150,7,96.7,8906990.39
1.7,150,7,96.8,3238905.596
1.7,150,7,96.9,4858358.395
1.7,150,7,97,4858358.395
1.7,150,7,97.1,4858358.395
1.7,150,7,97.2,4858358.395
1.7,150,7,97.3,12145895.99
1.7,150,7,97.4,4048631.996
1.7,150,7,97.5,5668084.794
1.7,150,7,97.6,4858358.395
1.7,150,7,97.7,5668084.794
1.7,150,7,97.8,5668084.794
1.7,150,7,97.9,3238905.596
1.7,150,7,98,5668084.794
1.7,150,7,98.1,5668084.794
1.7,150,7,98.2,6477811.193
1.7,150,7,98.3,7287537.592
1.7,150,7,98.4,4048631.996
1.7,150,7,98.5,4048631.996
1.7,150,7,98.6,7287537.592
1.7,150,7,98.7,4048631.996
1.7,150,7,98.8,7287537.592
1.7,150,7,98.9,6477811.193
1.7,150,7,99,8097263.991
1.7,150,7,99.1,5668084.794
1.7,150,7,99.2,2429179.197
1.7,150,7,99.3,7287537.592
1.7,150,7,99.4,6477811.193
1.7,150,7,99.5,7287537.592
1.7,150,7,99.6,6477811.193
1.7,150,7,99.7,5668084.794
1.7,150,7,99.8,4048631.996
1.7,150,7,99.9,4048631.996
1.7,150,7,100,5668084.794
1.7,150,7,100.1,9716716.789
1.7,150,7,100.2,8097263.991
1.7,150,7,100.3,9716716.789
1.7,150,7,100.4,5668084.794
1.7,150,7,100.5,7287537.592
1.7,150,7,100.6,11336169.59
1.7,150,7,100.7,8906990.39
1.7,150,7,100.8,4858358.395
1.7,150,7,100.9,5668084.794
1.7,150,7,101,5668084.794
