# Transmission tube source spectra, Geant4 physics model G4EmStandardPhysics.
# Tungsten target on a 250 um diamond substrate; simulated for the XCal paper (Optics Express 2025).
# apex_angle_deg: anode apex angle; voltage_kV: tube voltage; target_thickness_um: tungsten thickness;
# energy_keV: bin center; photons: relative photon count per 0.1 keV bin (absolute scale not used).
apex_angle_deg,voltage_kV,target_thickness_um,energy_keV,photons
1.7,150,1,71.7,4756890.366
1.7,150,1,71.8,4499761.157
1.7,150,1,71.9,4499761.157
1.7,150,1,72,4885454.971
1.7,150,1,72.1,4371196.553
1.7,150,1,72.2,4499761.157
1.7,150,1,72.3,4242631.948
1.7,150,1,72.4,3728373.53
1.7,150,1,72.5,4885454.971
1.7,150,1,72.6,4242631.948
1.7,150,1,72.7,4756890.366
1.7,150,1,72.8,5528277.993
1.7,150,1,72.9,5913971.806
1.7,150,1,73,4628325.762
1.7,150,1,73.1,4114067.344
1.7,150,1,73.2,5271148.784
1.7,150,1,73.3,5142584.18
1.7,150,1,73.4,3856938.135
1.7,150,1,73.5,4885454.971
1.7,150,1,73.6,5014019.575
1.7,150,1,73.7,5142584.18
1.7,150,1,73.8,5014019.575
1.7,150,1,73.9,4242631.948
1.7,150,1,74,3085550.508
1.7,150,1,74.1,3856938.135
1.7,150,1,74.2,3599808.926
1.7,150,1,74.3,4242631.948
1.7,150,1,74.4,4371196.553
1.7,150,1,74.5,2828421.299
1.7,150,1,74.6,3985502.739
1.7,150,1,74.7,5785407.202
1.7,150,1,74.8,6042536.411
1.7,150,1,74.9,4371196.553
1.7,150,1,75,3985502.739
1.7,150,1,75.1,5014019.575
1.7,150,1,75.2,4371196.553
1.7,150,1,75.3,5399713.388
1.7,150,1,75.4,4242631.948
1.7,150,1,75.5,4242631.948
1.7,150,1,75.6,3342679.717
1.7,150,1,75.7,4885454.971
1.7,150,1,75.8,3856938.135
1.7,150,1,75.9,4114067.344
1.7,150,1,76,5142584.18
1.7,150,1,76.1,3728373.53
1.7,150,1,76.2,5271148.784
1.7,150,1,76.3,5014019.575
1.7,150,1,76.4,3471244.321
1.7,150,1,76.5,4885454.971
1.7,150,1,76.6,6171101.015
1.7,150,1,76.7,3728373.53
1.7,150,1,76.8,3599808.926
1.7,150,1,76.9,5014019.575
1.7,150,1,77,4628325.762
1.7,150,1,77.1,3471244.321
1.7,150,1,77.2,3471244.321
1.7,150,1,77.3,4628325.762
1.7,150,1,77.4,5656842.597
1.7,150,1,77.5,3599808.926
1.7,150,1,77.6,4885454.971
1.7,150,1,77.7,4371196.553
1.7,150,1,77.8,3471244.321
1.7,150,1,77.9,4756890.366
1.7,150,1,78,3471244.321
1.7,150,1,78.1,4499761.157
1.7,150,1,78.2,3856938.135
1.7,150,1,78.3,4371196.553
1.7,150,1,78.4,4242631.948
1.7,150,1,78.5,5528277.993
1.7,150,1,78.6,3599808.926
1.7,150,1,78.7,4114067.344
1.7,150,1,78.8,2057033.672
1.7,150,1,78.9,3856938.135
1.7,150,1,79,4756890.366
1.7,150,1,79.1,3471244.321
1.7,150,1,79.2,3214115.112
1.7,150,1,79.3,4114067.344
1.7,150,1,79.4,2699856.694
1.7,150,1,79.5,3214115.112
1.7,150,1,79.6,3214115.112
1.7,150,1,79.7,3342679.717
1.7,150,1,79.8,3342679.717
1.7,150,1,79.9,4371196.553
1.7,150,1,80,3599808.926
1.7,150,1,80.1,3342679.717
1.7,150,1,80.2,4242631.948
1.7,150,1,80.3,2185598.276
1.7,150,1,80.4,4242631.948
1.7,150,1,80.5,2442727.485
1.7,150,1,80.6,3599808.926
1.7,150,1,80.7,2956985.903
1.7,150,1,80.8,3856938.135
1.7,150,1,80.9,4499761.157
1.7,150,1,81,4628325.762
1.7,150,1,81.1,5271148.784
1.7,150,1,81.2,3728373.53
1.7,150,1,81.3,5528277.993
1.7,150,1,81.4,4114067.344
1.7,150,1,81.5,2828421.299
1.7,150,1,81.6,3728373.53
1.7,150,1,81.7,4499761.157
1.7,150,1,81.8,4114067.344
1.7,150,1,81.9,4371196.553
1.7,150,1,82,3342679.717
1.7,150,1,82.1,3728373.53
1.7,150,1,82.2,3085550.508
1.7,150,1,82.3,3728373.53
1.7,150,1,82.4,4242631.948
1.7,150,1,82.5,4114067.344
1.7,150,1,82.6,4114067.344
1.7,150,1,82.7,3214115.112
1.7,150,1,82.8,3599808.926
1.7,150,1,82.9,4628325.762
1.7,150,1,83,5656842.597
1.7,150,1,83.1,3599808.926
1.7,150,1,83.2,4756890.366
1.7,150,1,83.3,4114067.344
1.7,150,1,83.4,2956985.903
1.7,150,1,83.5,3856938.135
1.7,150,1,83.6,3471244.321
1.7,150,1,83.7,2314162.881
1.7,150,1,83.8,3985502.739
1.7,150,1,83.9,3085550.508
1.7,150,1,84,4242631.948
1.7,150,1,84.1,4499761.157
1.7,150,1,84.2,2571292.09
1.7,150,1,84.3,2314162.881
1.7,150,1,84.4,3342679.717
1.7,150,1,84.5,3342679.717
1.7,150,1,84.6,4114067.344
1.7,150,1,84.7,3985502.739
1.7,150,1,84.8,2571292.09
1.7,150,1,84.9,2828421.299
1.7,150,1,85,2828421.299
1.7,150,1,85.1,3471244.321
1.7,150,1,85.2,2699856.694
1.7,150,1,85.3,3471244.321
1.7,150,1,85.4,2314162.881
1.7,150,1,85.5,4371196.553
1.7,150,1,85.6,3985502.739
1.7,150,1,85.7,3856938.135
1.7,150,1,85.8,4756890.366
1.7,150,1,85.9,2699856.694
1.7,150,1,86,2956985.903
1.7,150,1,86.1,2571292.09
1.7,150,1,86.2,3728373.53
1.7,150,1,86.3,3985502.739
1.7,150,1,86.4,3342679.717
1.7,150,1,86.5,4114067.344
1.7,150,1,86.6,3471244.321
1.7,150,1,86.7,3856938.135
1.7,150,1,86.8,3599808.926
1.7,150,1,86.9,3985502.739
1.7,150,1,87,4114067.344
1.7,150,1,87.1,2699856.694
1.7,150,1,87.2,3471244.321
1.7,150,1,87.3,3856938.135
1.7,150,1,87.4,3471244.321
1.7,150,1,87.5,3728373.53
1.7,150,1,87.6,2314162.881
1.7,150,1,87.7,3471244.321
1.7,150,1,87.8,3856938.135
1.7,150,1,87.9,3471244.321
1.7,150,1,88,1671339.858
1.7,150,1,88.1,3214115.112
1.7,150,1,88.2,2571292.09
1.7,150,1,88.3,3856938.135
1.7,150,1,88.4,2828421.299
1.7,150,1,88.5,3471244.321
1.7,150,1,88.6,3214115.112
1.7,150,1,88.7,2956985.903
1.7,150,1,88.8,2185598.276
1.7,150,1,88.9,3342679.717
1.7,150,1,89,2442727.485
1.7,150,1,89.1,2185598.276
1.7,150,1,89.2,2442727.485
1.7,150,1,89.3,3471244.321
1.7,150,1,89.4,3728373.53
1.7,150,1,89.5,3471244.321
1.7,150,1,89.6,2699856.694
1.7,150,1,89.7,2828421.299
1.7,150,1,89.8,3856938.135
1.7,150,1,89.9,2699856.694
1.7,150,1,90,2442727.485
1.7,150,1,90.1,3342679.717
1.7,150,1,90.2,3728373.53
1.7,150,1,90.3,3214115.112
1.7,150,1,90.4,2314162.881
1.7,150,1,90.5,2956985.903
1.7,150,1,90.6,2571292.09
1.7,150,1,90.7,2185598.276
1.7,150,1,90.8,2314162.881
1.7,150,1,90.9,3856938.135
1.7,150,1,91,2442727.485
1.7,150,1,91.1,2314162.881
1.7,150,1,91.2,3471244.321
1.7,150,1,91.3,2571292.09
1.7,150,1,91.4,1799904.463
1.7,150,1,91.5,3214115.112
1.7,150,1,91.6,2956985.903
1.7,150,1,91.7,3085550.508
1.7,150,1,91.8,2699856.694
1.7,150,1,91.9,2699856.694
1.7,150,1,92,2699856.694
1.7,150,1,92.1,2571292.09
1.7,150,1,92.2,3471244.321
1.7,150,1,92.3,4114067.344
1.7,150,1,92.4,2185598.276
1.7,150,1,92.5,4371196.553
1.7,150,1,92.6,3214115.112
1.7,150,1,92.7,1671339.858
1.7,150,1,92.8,2956985.903
1.7,150,1,92.9,4885454.971
1.7,150,1,93,2057033.672
1.7,150,1,93.1,3471244.321
1.7,150,1,93.2,3085550.508
1.7,150,1,93.3,2956985.903
1.7,150,1,93.4,2699856.694
1.7,150,1,93.5,3085550.508
1.7,150,1,93.6,2699856.694
1.7,150,1,93.7,1414210.649
1.7,150,1,93.8,1928469.067
1.7,150,1,93.9,2828421.299
1.7,150,1,94,2828421.299
1.7,150,1,94.1,3214115.112
1.7,150,1,94.2,2314162.881
1.7,150,1,94.3,2057033.672
1.7,150,1,94.4,3085550.508
1.7,150,1,94.5,3085550.508
1.7,150,1,94.6,2828421.299
1.7,150,1,94.7,3728373.53
1.7,150,1,94.8,2442727.485
1.7,150,1,94.9,3085550.508
1.7,150,1,95,4242631.948
1.7,150,1,95.1,2442727.485
1.7,150,1,95.2,2699856.694
1.7,150,1,95.3,3471244.321
1.7,150,1,95.4,2571292.09
1.7,150,1,95.5,3985502.739
1.7,150,1,95.6,2057033.672
1.7,150,1,95.7,1928469.067
1.7,150,1,95.8,3085550.508
1.7,150,1,95.9,2314162.881
1.7,150,1,96,2314162.881
1.7,150,1,96.1,3085550.508
1.7,150,1,96.2,4885454.971
1.7,150,1,96.3,2828421.299
1.7,150,1,96.4,2571292.09
1.7,150,1,96.5,1285646.045
1.7,150,1,96.6,2442727.485
1.7,150,1,96.7,3471244.321
1.7,150,1,96.8,3085550.508
1.7,150,1,96.9,3471244.321
1.7,150,1,97,3985502.739
1.7,150,1,97.1,2314162.881
1.7,150,1,97.2,3342679.717
1.7,150,1,97.3,3085550.508
1.7,150,1,97.4,2571292.09
1.7,150,1,97.5,2956985.903
1.7,150,1,97.6,2828421.299
1.7,150,1,97.7,2442727.485
1.7,150,1,97.8,2571292.09
1.7,150,1,97.9,2828421.299
1.7,150,1,98,2185598.276
1.7,150,1,98.1,2314162.881
1.7,150,1,98.2,3085550.508
1.7,150,1,98.3,1928469.067
1.7,150,1,98.4,3342679.717
1.7,150,1,98.5,4242631.948
1.7,150,1,98.6,1542775.254
1.7,150,1,98.7,3085550.508
1.7,150,1,98.8,2699856.694
1.7,150,1,98.9,1928469.067
1.7,150,1,99,2185598.276
1.7,150,1,99.1,3342679.717
1.7,150,1,99.2,3214115.112
1.7,150,1,99.3,2828421.299
1.7,150,1,99.4,2571292.09
1.7,150,1,99.5,2571292.09
1.7,150,1,99.6,1928469.067
1.7,150,1,99.7,2571292.09
1.7,150,1,99.8,2057033.672
1.7,150,1,99.9,3085550.508
1.7,150,1,100,3085550.508
1.7,150,1,100.1,2314162.881
1.7,150,1,100.2,2828421.299
1.7,150,1,100.3,1799904.463
1.7,150,1,100.4,2699856.694
1.7,150,1,100.5,2057033.672
1.7,150,1,100.6,3728373.53
1.7,150,1,100.7,3471244.321
1.7,150,1,100.8,2828421.299
1.7,150,1,100.9,3214115.112
1.7,150,1,101,1671339.858
1.7,150,1,101.1,2185598.276
1.7,150,1,101.2,2442727.485
1.7,150,1,101.3,2571292.09
1.7,150,1,101.4,2956985.903
1.7,150,1,101.5,2828421.299
1.7,150,1,101.6,3342679.717
1.7,150,1,101.7,3085550.508
1.7,150,1,101.8,2828421.299
1.7,150,1,101.9,1671339.858
1.7,150,1,102,2828421.299
1.7,150,1,102.1,2314162.881
1.7,150,1,102.2,3214115.112
1.7,150,1,102.3,1671339.858
1.7,150,1,102.4,3342679.717
1.7,150,1,102.5,2828421.299
1.7,150,1,102.6,2828421.299
1.7,150,1,102.7,3085550.508
1.7,150,1,102.8,1414210.649
1.7,150,1,102.9,1928469.067
1.7,150,1,103,3599808.926
1.7,150,1,103.1,2185598.276
1.7,150,1,103.2,2828421.299
1.7,150,1,103.3,1799904.463
1.7,150,1,103.4,1542775.254
1.7,150,1,103.5,2057033.672
1.7,150,1,103.6,2185598.276
1.7,150,1,103.7,2314162.881
1.7,150,1,103.8,3985502.739
1.7,150,1,103.9,1799904.463
1.7,150,1,104,2185598.276
1.7,150,1,104.1,2185598.276
1.7,150,1,104.2,2057033.672
1.7,150,1,104.3,2442727.485
1.7,150,1,104.4,2314162.881
1.7,150,1,104.5,3214115.112
1.7,150,1,104.6,2956985.903
1.7,150,1,104.7,2057033.672
1.7,150,1,104.8,1799904.463
1.7,150,1,104.9,2185598.276
1.7,150,1,105,3085550.508
1.7,150,1,105.1,1671339.858
1.7,150,1,105.2,3599808.926
1.7,150,1,105.3,2699856.694
1.7,150,1,105.4,1928469.067
1.7,150,1,105.5,2314162.881
1.7,150,1,105.6,2442727.485
1.7,150,1,105.7,1928469.067
1.7,150,1,105.8,2828421.299
1.7,150,1,105.9,2571292.09
1.7,150,1,106,2828421.299
1.7,150,1,106.1,3085550.508
1.7,150,1,106.2,2571292.09
1.7,150,1,106.3,1414210.649
1.7,150,1,106.4,2571292.09
1.7,150,1,106.5,2828421.299
1.7,150,1,106.6,2442727.485
1.7,150,1,106.7,899952.2314
1.7,150,1,106.8,2956985.903
1.7,150,1,106.9,2699856.694
1.7,150,1,107,1542775.254
1.7,150,1,107.1,1928469.067
1.7,150,1,107.2,2571292.09
1.7,150,1,107.3,2699856.694
1.7,150,1,107.4,2699856.694
1.7,150,1,107.5,1285646.045
1.7,150,1,107.6,1928469.067
1.7,150,1,107.7,1799904.463
1.7,150,1,107.8,2057033.672
1.7,150,1,107.9,1928469.067
1.7,150,1,108,3342679.717
1.7,150,1,108.1,1542775.254
1.7,150,1,108.2,2057033.672
1.7,150,1,108.3,2699856.694
1.7,150,1,108.4,2571292.09
1.7,150,1,108.5,2185598.276
1.7,150,1,108.6,2699856.694
1.7,150,1,108.7,2314162.881
1.7,150,1,108.8,1414210.649
1.7,150,1,108.9,2828421.299
1.7,150,1,109,1542775.254
1.7,150,1,109.1,2057033.672
1.7,150,1,109.2,1799904.463
1.7,150,1,109.3,2571292.09
1.7,150,1,109.4,2699856.694
1.7,150,1,109.5,1414210.649
1.7,150,1,109.6,2699856.694
1.7,150,1,109.7,2314162.881
1.7,150,1,109.8,1542775.254
1.7,150,1,109.9,2185598.276
1.7,150,1,110,1799904.463
1.7,150,1,110.1,1671339.858
1.7,150,1,110.2,1928469.067
1.7,150,1,110.3,3471244.321
1.7,150,1,110.4,1799904.463
1.7,150,1,110.5,2699856.694
1.7,150,1,110.6,2185598.276
1.7,150,1,110.7,1671339.858
1.7,150,1,110.8,2956985.903
1.7,150,1,110.9,1542775.254
1.7,150,1,111,1285646.045
1.7,150,1,111.1,2699856.694
1.7,150,1,111.2,2185598.276
1.7,150,1,111.3,2185598.276
1.7,150,1,111.4,1542775.254
1.7,150,1,111.5,2828421.299
1.7,150,1,111.6,1542775.254
1.7,150,1,111.7,1028516.836
1.7,150,1,111.8,3085550.508
1.7,150,1,111.9,2314162.881
1.7,150,1,112,1799904.463
1.7,150,1,112.1,2699856.694
1.7,150,1,112.2,2442727.485
1.7,150,1,112.3,1928469.067
1.7,150,1,112.4,1928469.067
1.7,150,1,112.5,2185598.276
1.7,150,1,112.6,1671339.858
1.7,150,1,112.7,1928469.067
1.7,150,1,112.8,1928469.067
1.7,150,1,112.9,1542775.254
1.7,150,1,113,2571292.09
1.7,150,1,113.1,1542775.254
1.7,150,1,113.2,1542775.254
1.7,150,1,113.3,2057033.672
1.7,150,1,113.4,2699856.694
1.7,150,1,113.5,2057033.672
1.7,150,1,113.6,2699856.694
1.7,150,1,113.7,2314162.881
1.7,150,1,113.8,2442727.485
1.7,150,1,113.9,1671339.858
1.7,150,1,114,1928469.067
1.7,150,1,114.1,1285646.045
1.7,150,1,114.2,1671339.858
1.7,150,1,114.3,2828421.299
1.7,150,1,114.4,2057033.672
1.7,150,1,114.5,1671339.858
1.7,150,1,114.6,1799904.463
1.7,150,1,114.7,1157081.44
1.7,150,1,114.8,1285646.045
1.7,150,1,114.9,1285646.045
1.7,150,1,115,2057033.672
1.7,150,1,115.1,3342679.717
1.7,150,1,115.2,2057033.672
1.7,150,1,115.3,2057033.672
1.7,150,1,115.4,1542775.254
1.7,150,1,115.5,1671339.858
1.7,150,1,115.6,2828421.299
1.7,150,1,115.7,2314162.881
1.7,150,1,115.8,2571292.09
1.7,150,1,115.9,1671339.858
1.7,150,1,116,2442727.485
1.7,150,1,116.1,1542775.254
1.7,150,1,116.2,2571292.09
1.7,150,1,116.3,1542775.254
1.7,150,1,116.4,1157081.44
1.7,150,1,116.5,2185598.276
1.7,150,1,116.6,1542775.254
1.7,150,1,116.7,1542775.254
1.7,150,1,116.8,1542775.254
1.7,150,1,116.9,2442727.485
1.7,150,1,117,2314162.881
1.7,150,1,117.1,2185598.276
1.7,150,1,117.2,1414210.649
1.7,150,1,117.3,1928469.067
1.7,150,1,117.4,2314162.881
1.7,150,1,117.5,2185598.276
1.7,150,1,117.6,2699856.694
1.7,150,1,117.7,1671339.858
1.7,150,1,117.8,1671339.858
1.7,150,1,117.9,1157081.44
1.7,150,1,118,2185598.276
1.7,150,1,118.1,1285646.045
1.7,150,1,118.2,1799904.463
1.7,150,1,118.3,2185598.276
1.7,150,1,118.4,2314162.881
1.7,150,1,118.5,1799904.463
1.7,150,1,118.6,1414210.649
1.7,150,1,118.7,1157081.44
1.7,150,1,118.8,1028516.836
1.7,150,1,118.9,2185598.276
1.7,150,1,119,1671339.858
1.7,150,1,119.1,1285646.045
1.7,150,1,119.2,1799904.463
1.7,150,1,119.3,1671339.858
1.7,150,1,119.4,1671339.858
1.7,150,1,119.5,1928469.067
1.7,150,1,119.6,1285646.045
1.7,150,1,119.7,1671339.858
1.7,150,1,119.8,2699856.694
1.7,150,1,119.9,2314162.881
1.7,150,1,120,2828421.299
1.7,150,1,120.1,1799904.463
1.7,150,1,120.2,1671339.858
1.7,150,1,120.3,1671339.858
1.7,150,1,120.4,2057033.672
1.7,150,1,120.5,1928469.067
1.7,150,1,120.6,899952.2314
1.7,150,1,120.7,1671339.858
1.7,150,1,120.8,2057033.672
1.7,150,1,120.9,2185598.276
1.7,150,1,121,2314162.881
1.7,150,1,121.1,1285646.045
1.7,150,1,121.2,2057033.672
1.7,150,1,121.3,1671339.858
1.7,150,1,121.4,899952.2314
1.7,150,1,121.5,1799904.463
1.7,150,1,121.6,2571292.09
1.7,150,1,121.7,899952.2314
1.7,150,1,121.8,2442727.485
1.7,150,1,121.9,1799904.463
1.7,150,1,122,1414210.649
1.7,150,1,122.1,1285646.045
1.7,150,1,122.2,2057033.672
1.7,150,1,122.3,2314162.881
1.7,150,1,122.4,1928469.067
1.7,150,1,122.5,1671339.858
1.7,150,1,122.6,2442727.485
1.7,150,1,122.7,1285646.045
1.7,150,1,122.8,1157081.44
1.7,150,1,122.9,1671339.858
1.7,150,1,123,2442727.485
1.7,150,1,123.1,1671339.858
1.7,150,1,123.2,1799904.463
1.7,150,1,123.3,1799904.463
1.7,150,1,123.4,2699856.694
1.7,150,1,123.5,1542775.254
1.7,150,1,123.6,1671339.858
1.7,150,1,123.7,1414210.649
1.7,150,1,123.8,1928469.067
1.7,150,1,123.9,1285646.045
1.7,150,1,124,2314162.881
1.7,150,1,124.1,1285646.045
1.7,150,1,124.2,1542775.254
1.7,150,1,124.3,2185598.276
1.7,150,1,124.4,1414210.649
1.7,150,1,124.5,1799904.463
1.7,150,1,124.6,1671339.858
1.7,150,1,124.7,1928469.067
1.7,150,1,124.8,3214115.112
1.7,150,1,124.9,1799904.463
1.7,150,1,125,1542775.254
1.7,150,1,125.1,1028516.836
1.7,150,1,125.2,1414210.649
1.7,150,1,125.3,1542775.254
1.7,150,1,125.4,1928469.067
1.7,150,1,125.5,1799904.463
1.7,150,1,125.6,2057033.672
1.7,150,1,125.7,1799904.463
1.7,150,1,125.8,1799904.463
1.7,150,1,125.9,1542775.254
1.7,150,1,126,1799904.463
1.7,150,1,126.1,1028516.836
1.7,150,1,126.2,1928469.067
1.7,150,1,126.3,1799904.463
1.7,150,1,126.4,1414210.649
1.7,150,1,126.5,899952.2314
1.7,150,1,126.6,1671339.858
1.7,150,1,126.7,1157081.44
1.7,150,1,126.8,1671339.858
1.7,150,1,126.9,1028516.836
1.7,150,1,127,1671339.858
1.7,150,1,127.1,1799904.463
1.7,150,1,127.2,1028516.836
1.7,150,1,127.3,1671339.858
1.7,150,1,127.4,1157081.44
1.7,150,1,127.5,1928469.067
1.7,150,1,127.6,1285646.045
1.7,150,1,127.7,1157081.44
1.7,150,1,127.8,1671339.858
1.7,150,1,127.9,1799904.463
1.7,150,1,128,2442727.485
1.7,150,1,128.1,1157081.44
1.7,150,1,128.2,1414210.649
1.7,150,1,128.3,1414210.649
1.7,150,1,128.4,1285646.045
1.7,150,1,128.5,1285646.045
1.7,150,1,128.6,1671339.858
1.7,150,1,128.7,2314162.881
1.7,150,1,128.8,2057033.672
1.7,150,1,128.9,1671339.858
1.7,150,1,129,1671339.858
1.7,150,1,129.1,1285646.045
1.7,150,1,129.2,1414210.649
1.7,150,1,129.3,1799904.463
1.7,150,1,129.4,2057033.672
1.7,150,1,129.5,2057033.672
1.7,150,1,129.6,1028516.836
1.7,150,1,129.7,1028516.836
1.7,150,1,129.8,2185598.276
1.7,150,1,129.9,1414210.649
1.7,150,1,130,1414210.649
1.7,150,1,130.1,2571292.09
1.7,150,1,130.2,899952.2314
1.7,150,1,130.3,1542775.254
1.7,150,1,130.4,899952.2314
1.7,150,1,130.5,1928469.067
1.7,150,1,130.6,1157081.44
1.7,150,1,130.7,1928469.067
1.7,150,1,130.8,1671339.858
1.7,150,1,130.9,1285646.045
1.7,150,1,131,1799904.463
1.7,150,1,131.1,1928469.067
1.7,150,1,131.2,1671339.858
1.7,150,1,131.3,1542775.254
1.7,150,1,131.4,1285646.045
1.7,150,1,131.5,1028516.836
1.7,150,1,131.6,642823.0224
1.7,150,1,131.7,1542775.254
1.7,150,1,131.8,1671339.858
1.7,150,1,131.9,1028516.836
1.7,150,1,132,1671339.858
1.7,150,1,132.1,1285646.045
1.7,150,1,132.2,1285646.045
1.7,150,1,132.3,1928469.067
1.7,150,1,132.4,1285646.045
1.7,150,1,132.5,1799904.463
1.7,150,1,132.6,1928469.067
1.7,150,1,132.7,1671339.858
1.7,150,1,132.8,1542775.254
1.7,150,1,132.9,771387.6269
1.7,150,1,133,1928469.067
1.7,150,1,133.1,1671339.858
1.7,150,1,133.2,1028516.836
1.7,150,1,133.3,1671339.858
1.7,150,1,133.4,1414210.649
1.7,150,1,133.5,1285646.045
1.7,150,1,133.6,1928469.067
1.7,150,1,133.7,1542775.254
1.7,150,1,133.8,1799904.463
1.7,150,1,133.9,1542775.254
1.7,150,1,134,1542775.254
1.7,150,1,134.1,1799904.463
1.7,150,1,134.2,1671339.858
1.7,150,1,134.3,1799904.463
1.7,150,1,134.4,2185598.276
1.7,150,1,134.5,1799904.463
1.7,150,1,134.6,1285646.045
1.7,150,1,134.7,2057033.672
1.7,150,1,134.8,1671339.858
1.7,150,1,134.9,1157081.44
1.7,150,1,135,1414210.649
1.7,150,1,135.1,1542775.254
1.7,150,1,135.2,642823.0224
1.7,150,1,135.3,1928469.067
1.7,150,1,135.4,2057033.672
1.7,150,1,135.5,1028516.836
1.7,150,1,135.6,1671339.858
1.7,150,1,135.7,1028516.836
1.7,150,1,135.8,1414210.649
1.7,150,1,135.9,2571292.09
1.7,150,1,136,1671339.858
1.7,150,1,136.1,1928469.067
1.7,150,1,136.2,2185598.276
1.7,150,1,136.3,899952.2314
1.7,150,1,136.4,1285646.045
1.7,150,1,136.5,1157081.44
1.7,150,1,136.6,1157081.44
1.7,150,1,136.7,1542775.254
1.7,150,1,136.8,1414210.649
1.7,150,1,136.9,1671339.858
1.7,150,1,137,2314162.881
1.7,150,1,137.1,1028516.836
1.7,150,1,137.2,2057033.672
1.7,150,1,137.3,1028516.836
1.7,150,1,137.4,899952.2314
1.7,150,1,137.5,1157081.44
1.7,150,1,137.6,1671339.858
1.7,150,1,137.7,1285646.045
1.7,150,1,137.8,1157081.44
1.7,150,1,137.9,1414210.649
1.7,150,1,138,1799904.463
1.7,150,1,138.1,771387.6269
1.7,150,1,138.2,1414210.649
1.7,150,1,138.3,514258.418
1.7,150,1,138.4,1028516.836
1.7,150,1,138.5,1414210.649
1.7,150,1,138.6,514258.418
1.7,150,1,138.7,899952.2314
1.7,150,1,138.8,1542775.254
1.7,150,1,138.9,1157081.44
1.7,150,1,139,1799904.463
1.7,150,1,139.1,1414210.649
1.7,150,1,139.2,1157081.44
1.7,150,1,139.3,1285646.045
1.7,150,1,139.4,2057033.672
1.7,150,1,139.5,1414210.649
1.7,150,1,139.6,771387.6269
1.7,150,1,139.7,1671339.858
1.7,150,1,139.8,1799904.463
1.7,150,1,139.9,2185598.276
1.7,150,1,140,2057033.672
1.7,150,1,140.1,1799904.463
1.7,150,1,140.2,899952.2314
1.7,150,1,140.3,1928469.067
1.7,150,1,140.4,1285646.045
1.7,150,1,140.5,1414210.649
1.7,150,1,140.6,899952.2314
1.7,150,1,140.7,2314162.881
1.7,150,1,140.8,1414210.649
1.7,150,1,140.9,1928469.067
1.7,150,1,141,1414210.649
1.7,150,1,141.1,1671339.858
1.7,150,1,141.2,1157081.44
1.7,150,1,141.3,771387.6269
1.7,150,1,141.4,1671339.858
1.7,150,1,141.5,1157081.44
1.7,150,1,141.6,642823.0224
1.7,150,1,141.7,771387.6269
1.7,150,1,141.8,2185598.276
1.7,150,1,141.9,1671339.858
1.7,150,1,142,1157081.44
1.7,150,1,142.1,385693.8135
1.7,150,1,142.2,1028516.836
1.7,150,1,142.3,1928469.067
1.7,150,1,142.4,1157081.44
1.7,150,1,142.5,1414210.649
1.7,150,1,142.6,771387.6269
1.7,150,1,142.7,1028516.836
1.7,150,1,142.8,1542775.254
1.7,150,1,142.9,1414210.649
1.7,150,1,143,1157081.44
1.7,150,1,143.1,1285646.045
1.7,150,1,143.2,2057033.672
1.7,150,1,143.3,1157081.44
1.7,150,1,143.4,1414210.649
1.7,150,1,143.5,1542775.254
1.7,150,1,143.6,771387.6269
1.7,150,1,143.7,514258.418
1.7,150,1,143.8,2185598.276
1.7,150,1,143.9,899952.2314
1.7,150,1,144,1542775.254
1.7,150,1,144.1,899952.2314
1.7,150,1,144.2,1285646.045
1.7,150,1,144.3,771387.6269
1.7,150,1,144.4,1028516.836
1.7,150,1,144.5,771387.6269
1.7,150,1,144.6,1285646.045
1.7,150,1,144.7,642823.0224
1.7,150,1,144.8,1928469.067
1.7,150,1,144.9,1157081.44
1.7,150,1,145,1928469.067
1.7,150,1,145.1,514258.418
1.7,150,1,145.2,1671339.858
1.7,150,1,145.3,1157081.44
1.7,150,1,145.4,899952.2314
1.7,150,1,145.5,1028516.836
1.7,150,1,145.6,1285646.045
1.7,150,1,145.7,771387.6269
1.7,150,1,145.8,899952.2314
1.7,150,1,145.9,1542775.254
1.7,150,1,146,899952.2314
1.7,150,1,146.1,1542775.254
1.7,150,1,146.2,1285646.045
1.7,150,1,146.3,642823.0224
1.7,150,1,146.4,1414210.649
1.7,150,1,146.5,1542775.254
1.7,150,1,146.6,257129.209
1.7,150,1,146.7,1028516.836
1.7,150,1,146.8,1028516.836
1.7,150,1,146.9,1157081.44
1.7,150,1,147,1542775.254
1.7,150,1,147.1,771387.6269
1.7,150,1,147.2,1157081.44
1.7,150,1,147.3,771387.6269
1.7,150,1,147.4,642823.0224
1.7,150,1,147.5,1157081.44
1.7,150,1,147.6,1414210.649
1.7,150,1,147.7,1157081.44
1.7,150,1,147.8,899952.2314
1.7,150,1,147.9,1028516.836
1.7,150,1,148,642823.0224
1.7,150,1,148.1,642823.0224
1.7,150,1,148.2,1285646.045
1.7,150,1,148.3,642823.0224
1.7,150,1,148.4,1285646.045
1.7,150,1,148.5,771387.6269
1.7,150,1,148.6,899952.2314
1.7,150,1,148.7,899952.2314
1.7,150,1,148.8,899952.2314
1.7,150,1,148.9,514258.418
1.7,150,1,149,771387.6269
1.7,150,1,149.1,771387.6269
1.7,150,1,149.2,128564.6045
